X,Y,OBJECTID,SITE_ID,PI_NAME,ADDRESS,PI_NUMBER,LEAD,STATUS,REM_LEVEL,CEA_STATUS,CATEGORY,COUNTY
591417.0001,768469,2189,12189,FAIR LAWN GAS INC,18-03 MAPLE AVE,6779,LSRP,Active,C2,,1,Bergen
596186.0001,767074.9999,2190,12194,REGENCY CLEANERS,19-15 FAIRLAWN,299356,LSRP,Active,C2,Ongoing,1,Bergen
633716.26,746873.87,2191,12198,SUNOCO 0006-6514 FORMER,100 RT 4 E,16439,LSRP,Active,C2,Ongoing,1,Bergen
637932.9999,741791.9999,2192,12199,DELTA,475 RTE 4 W,6395,RAP,Active - RAP,,Ongoing,0,Bergen
636908,750120,2193,12203,ADMIRATION FOODS,80 DEAN ST S,31130,LSRP,Active,C2,,1,Bergen
633463,747345,2194,12205,SUNOCO 0006-6522,137 RTE 4 N,14807,RAP,Active - RAP,,Ongoing,1,Bergen
637648.0001,741662.9998,2195,12207,TIGER SERVICE STATION INC,484 RT 4 E,8933,LSRP,Active,D,Ongoing,1,Bergen
633350.9999,747147,2196,12209,ARGO GAS LLC NJ0251,134 RTE 4 E,1464,RAP,Active - RAP,D,Ongoing,1,Bergen
633564.0001,748984,2197,12210,CAR KRAFT AUTO BODY,188 FOREST AVE,G000010172,LSRP,Active,C2,,1,Bergen
633514.9999,746275.0001,2198,12211,CALMAC MANUFACTURING CORP FORMER,101 W SHEFFIELD AVE FORMERLY,227872,POST-REM,Active - Post Rem,C2,Ongoing,1,Bergen
634067.7599,746519.3999,2199,12212,ROUTE 4 PETROLEUM LLC,70 E STATE RT 4,1392,LSRP,Active,C2,Ongoing,1,Bergen
633656.9999,747196.9999,2200,12214,TIGER TRACK INC,119 RTE 4 W,8977,RAP,Active - RAP,,Ongoing,0,Bergen
633787,747056.9999,2201,12216,FUEL 4,101 RT 4,7228,LSRP,Active,C2,Ongoing,1,Bergen
637090.9999,750968.9999,2202,12221,JET DRIVE IN CLEANERS,4 W PALISADE AVE,617580,LSRP,Active,C2,,1,Bergen
637351.0001,752322.9998,2203,12224,ROYAL CLEANERS,86 WEST ST,25162,LSRP,Active,C2,Ongoing,1,Bergen
635184.0001,746143.0001,2204,12229,GOODRICH CORP,30 VAN NOSTRAND AVE,4366,LSRP,Active,C2,Ongoing,1,Bergen
455680.9999,257038.9999,2205,12726,EGG HARBOR CITY PUMP STATION,1010 1058 CHICAGO AVE,19973,LSRP,Active,B,,1,Atlantic
472683,215013,2206,12727,CLAYTON CONCRETE/RALPH CLAYTON & SONS,103 Chestnut Avenue,934609,LSRP,Active,B,,1,Atlantic
419875.1401,171180.0401,2207,12728,CORBIN CITY GAS,218 MAIN ST,10537,LSRP,Active,C2,Ongoing,1,Atlantic
450676.0001,253679.0001,2208,12730,WEISBECKER INC LAUNDRY & CLEANER,135 PHILADELPHIA AVE,3646,PUB FUNDED,Active,D,Ongoing,2,Atlantic
388789.0002,239583.0001,2209,12732,RICHLAND GAS,1335 HARDING HIGHWAY,11490,LSRP,Active,,,1,Atlantic
371378.9999,249228.0001,2210,12738,IGI INC,701 711 HARDING HWY S,G000061894,LSRP,Active,C2,Ongoing,1,Atlantic
379369,243683.0001,2211,12740,WILMAD GLASS CO INC,1002 HARDING HWY,G000001891,RAP,Active - RAP,B,Ongoing,0,Atlantic
372621,247526.9999,2212,12745,BUENA TRUCK STOP GULF,760 HARDING HWY,7770,LSRP,Active,C2,Ongoing,1,Atlantic
368655.0001,251948.9999,2213,12746,BUENA GAS & MART,104 HARDING HWY S,2842,RAP,Active - RAP,,Ongoing,0,Atlantic
367692,253232,2214,12747,#802 TOM'S AMOCO,209 N HARDING HWY,10440,LSRP,Active,C2,,1,Atlantic
521094,204339,2215,12754,BRIGANTINE CONOCO,4012 ATLANTIC BRIGANTINE BLVD S,5241,LSRP,Active,C2,Ongoing,1,Atlantic
507914.3101,192158.2199,2216,12760,FLORIDA AVE COAL GAS (SJG),GEORGIA & SUNSET AVES,G000005436,LSRP,Active,D,Ongoing,2,Atlantic
509389.0001,191019.0001,2217,12770,MANHATTAN CLEANERS & TAILORS,2221 2225 ATLANTIC AVE,621648,LSRP,Active,C1,,1,Atlantic
502386,191587.9999,2218,12773,QUALITY LAUNDRY & DRY CLEANING,3826 WEST END AVE,31833,LSRP,Active,C2,,1,Atlantic
504590.9999,189306.9999,2219,12781,SUNOCO,101 N ALBANY AVE,16518,RAP,Active - RAP,,Ongoing,1,Atlantic
510931,191662.0001,2220,12789,YI CASINO DRY CLEANERS,1818 1820 ATLANTIC AVE,576490,LSRP,Active,C2,,1,Atlantic
504733.9999,188697.0001,2221,12790,CUMBERLAND #2946,3701 VENTNOR AVE,6739,RAP,Active - RAP,,Ongoing,0,Atlantic
515252.9999,192632.0001,2222,12796,SHOWBOAT CASINO & HOTEL,801 BOARDWALK,30693,LSRP,Active,C2,,1,Atlantic
508145,192117.9998,2223,12798,DEULL FUEL COMPANY,300 N GEORGIA AVE,13405,PUB FUNDED,Active,C1,,2,Atlantic
513110.9999,196892.0001,2224,12799,EXXON COMPANY USA,NEW JERSEY & MAGELLAN AVES,1043,LSRP,Active,C2,Ongoing,1,Atlantic
511433.9999,194129.0001,2225,12801,GINSBURG BAKERY INC,300 N TENNESSEE AVE,G000033148,LSRP,Active,C2,Lifted,1,Atlantic
523173.0001,204412.9999,2226,12802,GULF,3600 ATLANTIC BRIGANTINE BLVD,1088,LSRP,Active,C2,Ongoing,1,Atlantic
512036.0001,193824,2227,12812,BALTIC PLAZA APARTMENTS,1313 BALTIC AVE,20582,POST-REM,Active - Post Rem,C2,Ongoing,1,Atlantic
508368.9998,190551,2228,12818,SUNOCO SERVICE STATION,2507 ATLANTIC AVE,13412,LSRP,Active,C2,Ongoing,1,Atlantic
516395.9999,194387.9999,2229,12822,300 ATLANTIC AVE PAD #A21129,300 Atlantic Ave,805602,LSRP,Active,B,,1,Atlantic
515879.9999,194461.0001,2230,12824,JOHN'S UPTOWN MOBIL LLC,401 ATLANTIC AVE,13409,LSRP,Active,C2,Ongoing,1,Atlantic
492342.7701,214821.6201,2231,12828,BINDRA INVESTMENTS LLC,2 E ABSECON BLVD,14577,RAP,Active - RAP,,Ongoing,0,Atlantic
508516.7499,191330.5001,2232,12829,VINA AUTO SERVICE,2401 ARTIC AVE,3971,LSRP,Active,C2,Ongoing,1,Atlantic
426868.0001,645576.0001,2233,12848,HOLLAND HITCH OF NJ,27 RIDGE RD,168409,LSRP,Active,C2,Ongoing,1,Hunterdon
427135.9999,648560,2234,12853,PHILLIPS 66,3603 RTE 22,13238,RAP,Active - RAP,,Ongoing,0,Hunterdon
418021.0001,652330,2235,12856,EXXON R/S 3-3458,414 RT 22 W,8454,RAP,Active - RAP,,Ongoing,1,Hunterdon
429614.9999,644829.9999,2236,12859,VIANINI PIPE INC,39 COUNTY LINE RD,2278,LSRP,Active,B,,,Hunterdon
415481.9999,653773.0001,2237,12861,VAN DOREN OIL CO,413 RT 22,6791,LSRP,Active,C2,Ongoing,1,Hunterdon
430629.0001,645627,2238,12868,ERNEST RENDA CONTRACTING CO INC,51 TANNERY RD,33690,LSRP,Active,C2,,1,Hunterdon
611051.9999,765380,2239,12883,PARAMUS AUTO MALL,194 RTE 17 N,20169,LSRP,Active,C2,,1,Bergen
350608.0001,724035,2240,14556,COVANTA WARREN ENERGY,218 MT PISGAH AVE,235807,LSRP,Active,,,,Warren
299001.9999,681684,2241,14557,J T BAKER INC,600 BROAD ST N,3295,LSRP,Active,D,Ongoing,1,Warren
301558.6799,675500.2201,2242,14558,ATLANTIC STATES CAST IRON PIPE,183 SITGREAVES ST,5993,LSRP,Active,C2,Ongoing,1,Warren
358898.9999,704198,2243,14559,POHATCONG VALLEY GRD WTR CONTAMINATION,RTE 653 TO RTE 31,G000005662,PUB FUNDED,Active,C3,Ongoing,3,Warren
440967.0001,809219.9999,2244,14567,LAFAYETTE ASPHALT INC & LENTINI REDI MIX INC,217 LIMECREST RD,578890,LSRP,Active,C2,Ongoing,1,Sussex
329296,629749.9999,2245,14568,CURTIS PAPERS INC,404 FRENCHTOWN RD,6924,TRADITIONA,Active,C3,Ongoing,3,Hunterdon
391415.0002,601686.9999,2246,14569,EXXON COMPANY USA,198 RT 202 & 31,1044,LSRP,Active,D,Lifted,1,Hunterdon
506365.9999,476089.0001,2247,14573,SIX FLAGS THEME PARK ENTERTAINMENT CORP,1 SIX FLAGS BLVD,9712,RAP,Active - RAP,B,Ongoing,1,Ocean
333389.0001,240520.0002,2248,14581,VENICE MAID COMPANY INCORPORATED,270 MILL RD N,G000029672,LSRP,Active,C2,,1,Cumberland
344360.0001,236312,2249,14582,DEROSSI & SON CO,6TH & QUINCE ST,25522,LSRP,Active,C2,Ongoing,1,Cumberland
287744.0001,221602.9999,2250,14584,MINOT FOOD PACKERS INC,PENN & BANK STS,12954,LSRP,Active,C2,Ongoing,1,Cumberland
330744.1701,198918.67,2251,14585,DALLAS AIRMOTIVE INC,101 BOGDEN BLVD,191,LSRP,Active,D,Ongoing,2,Cumberland
345238,206409.0001,2252,14589,MILLVILLE SENIOR HIGH SCHOOL,200 N WADE BLVD,16059,LSRP,Active,C2,,1,Cumberland
340440.3301,202920.43,2253,14598,AMERICAN NATIONAL CAN COMPANY,328 330 2ND ST,2480,LSRP,Active,D,Ongoing,2,Cumberland
406124.9999,146261,2254,14599,WOODBINE DEVELOPMENTAL CENTER,1175 DEHIRSCH AVE,580,LSRP,Active,C2,,1,Cape May
413445.0001,141526,2255,14600,SEASHORE ASPHALT INC,2451 DENNISVILLE PETERSBURG RD,33976,LSRP,Active,D,Ongoing,2,Cape May
506266.0001,188417,2256,14605,ATLANTIC CITY HILTON,3401 BOARDWALK,258564,LSRP,Active,C2,Ongoing,1,Atlantic
514001.0001,192018,2257,14608,DGMB CASINO DBA RESORTS CASINO HOTEL,1133 BOARDWALK,21174,LSRP,Active,C1,,1,Atlantic
510280,190261,2258,14609,CAESARS ATLANTIC CITY,2101 2125 BOARDWALK,31373,POST-REM,Active - Post Rem,C2,Ongoing,1,Atlantic
410284.0001,286810.0001,2259,14613,ATLANTICE COMMERCE CENTER,999 1001 S GRAND ST,26080,LSRP,Active,C3,Ongoing,1,Atlantic
261772.9999,293749,2260,14616,C R WARNER INC,EAST LAKES & DARETOWN RDS,1539,RAP,Active - RAP,,Ongoing,0,Salem
218594,271912,2261,14618,ANCHOR GLASS CONTAINER CORP,83 GRIFFITH ST,13297,LSRP,Active,C1,Ongoing,1,Salem
421934.4499,493713.94,2262,14621,REGIONAL SLUDGE MANAGEMENT FACILITY,1600 LAMBERTON RD,20357,LSRP,Active,C2,,1,Mercer
448335.0002,566686.0001,2263,14625,WHALE OIL CORP OF NEW JERSEY,800 STATE RD,5607,LSRP,Active,C2,,1,Mercer
447056.0001,554968.9999,2264,14626,MEDICAL CENTER @ PRINCETON,100 ALBERT WAY,11700,RAP,Active - RAP,,,0,Mercer
416803.9999,509719.0001,2265,14629,REFRIGERATION SYSTEMS INC,360 PENNINGTON AVE,623,POST-REM,Active - Post Rem,C2,Ongoing,1,Mercer
406997.0002,514529,2266,14632,TRENTON PSYCHIATRIC HOSPITAL,100 SULLIVAN WAY,11687,LSRP,Active,C1,,1,Mercer
405979.4901,521433.7999,2267,14633,DELPHI INTERIOR & LIGHTING SYSTEMS,1445 PARKWAY AVE,11336,LSRP,Active,D,,1,Mercer
433882.9999,517098.0001,2268,14634,AMERICAN STANDARD INC,240 PRINCETON AVE,15061,RAP,Active - RAP,,,0,Mercer
281935.6699,370352.5499,2269,14641,PAULSBORO TERMINAL BLOCK 50 LOTS 11 & 11.01,3RD ST & BILLINGSPORT RD,G000002406,LSRP,Active,C2,Ongoing,2,Gloucester
301575,360414.9999,2270,14642,GULF OIL,358 KINGS HWY,6343,LSRP,Active,D,Ongoing,2,Gloucester
285685,370640.0001,2271,14643,BP OIL INC PAULSBORO TERMINAL,303 MANTUA AVE,4975,LSRP,Active,D,Ongoing,2,Gloucester
273677.0001,363153,2272,14644,HERCULES INC GIBBSTOWN PLANT,50 N MARKET ST,3450,TRADITIONA,Active,D,Ongoing,3,Gloucester
575897.89,699654.0999,2273,8587,MANHATTAN LAUNDRIES INC,50 64 GOULD AVE & 49 S 13TH ST,6169,RAP,Active - RAP,C1,,0,Essex
581931,706190.9999,2274,8589,BRANCH BROOK PARK MAINTENANCE GARAGE,30 HELLER PRKWY,16714,LSRP,Active,C2,Ongoing,1,Essex
581965,691558,2275,8591,HALLMARK HOUSE,10 HILL ST,663092,RAP,Active - RAP,,,0,Essex
593958.9999,690177.0001,2276,8593,157 169 FOUNDRY STREET,157 169 FOUNDRY ST,14297,POST-REM,Active - Post Rem,B,,1,Essex
592972.1499,692175.38,2277,8594,SEABRA GROUP,574 FERRY ST,10633,POST-REM,Active - Post Rem,C1,,1,Essex
594658.0002,692220,2278,8595,NEWARK SHOPS,703 FERRY ST,11753,LSRP,Active,C2,Ongoing,1,Essex
578289.0001,684138.0001,2279,8596,GRAPHIC VEHICLES INC,100 E PEDDIE ST,258082,RAP,Active - RAP,,,0,Essex
593803.9999,693123.0001,2280,8597,"M CHASEN & SON, INC",20 ESTHER ST,617934,RAP,Active - RAP,C2,,0,Essex
571746.0001,681503.0001,2281,8602,PARK TOWER APARTMENTS,455 ELIZABETH AVE,16536,,Active,C1,,0,Essex
576610.3201,683134.0001,2282,8604,COMMERCIAL LAMINATES INC,49 EMPIRE ST,16791,LSRP,Active,C1,,1,Essex
593060.0001,692868,2283,8608,HERAEUS PRECIOUS METALS MGMT INC,65 EUCLID AVE,237942,RAP,Active - RAP,,,0,Essex
577398.9999,685345.9999,2284,8611,07205 MANAGEMENT INC,242 ELIZABETH AVE,15772,LSRP,Active,C2,,1,Essex
590016.9999,680880,2285,8614,"LAFARGE NORTH AMERICA, INC",265 DISTRIBUTION ST,G000012027,LSRP,Active,C2,Ongoing,1,Essex
592427,692110.9999,2286,8617,FLEXSOL PACKAGING CORP,536 564 FERRY ST,G000040254,LSRP,Active,C2,,1,Essex
589174.6,690475.4001,2287,8620,POLYMER EXTRUDED PRODUCTS INCORPORATED,297 FERRY ST,G000033856,LSRP,Active,B,,1,Essex
590932.0001,691343.0001,2288,8622,HATZLUCHA HOLDINGS,436 Ferry Street,796660,RAP,Active - RAP,C1,,0,Essex
592223.0001,692072.9999,2289,8623,528 FERRY STREET,528 FERRY ST,653318,RAP,Active - RAP,,,0,Essex
582630.9999,684707.9999,2290,8627,NORTHERN STATE PRISON,168 FRONTAGE RD,18080,LSRP,Active,C2,Ongoing,1,Essex
577241.9999,681572.9999,2291,8628,OMG FIDELITY,472 478 FRELINGHUYSEN AVE,10230,LSRP,Active,C3,Ongoing,2,Essex
575592.9999,678017.0002,2292,8633,USS CORP,780 FRELINGHUYSEN AVE,191983,LSRP,Active,C2,Ongoing,1,Essex
577541.1601,682534.9301,2293,8636,COLLOIDS INC,394 406 FRELINGHUYSEN AVE,26912,LSRP,Active,C3,Ongoing,1,Essex
578941.0001,685722.9998,2294,8641,LEMCOR INC,170 FRELINGHUYSEN AVE,703333,LSRP,Active,C2,Ongoing,1,Essex
597442.9401,691324.36,2295,8643,80 DOREMUS AVENUE,80 DOREMUS AVE,9706,LSRP,Active,D,Ongoing,2,Essex
597030,690168.0001,2296,8645,AMERADA HESS NEWARK,148 182 DOREMUS AVE,16526,LSRP,Active,C3,,1,Essex
588170,690877,2297,8648,KESTER SOLDER,88 FERGUSON ST,9828,RAP,Active - RAP,,Ongoing,2,Essex
581971.9999,690632.9999,2298,8649,COURT TOWER APARTMENTS,1 CT ST,550100,LSRP,Active,C2,,0,Essex
589828,686028.9999,2299,8652,USF RED STAR INC,400 DELANCY ST,7266,LSRP,Active,C2,Ongoing,1,Essex
589339,685354.9999,2300,8653,ENGELHARD CORP SPECIALTY CHEMICALS DIVISION,391 505 DELANCY ST,9957,LSRP,Active,C2,Ongoing,1,Essex
577102.9998,697720.0001,2301,8656,NEWARK GAS CORP,477 491 CENTRAL AVE,8629,LSRP,Active,C2,,1,Essex
574461.9999,696886.0002,2302,8658,FAIRMOUNT CEMETERY,620 CENTRAL AVE,19888,LSRP,Active,C2,Ongoing,1,Essex
587472.1399,678071.6798,2303,8659,CORBIN ENERGY LLC,151 CORBIN ST,26349,RAP,Active - RAP,,Ongoing,0,Essex
580323,689550.0001,2304,8660,SHALOM TOWERS,75 CLINTON AVE,618060,LSRP,Active,C2,,1,Essex
580188.9999,696528.9999,2305,8665,274 CENTRAL AVENUE,274 CENTRAL AVE,772600,RAP,Active - RAP,,,0,Essex
583325.9999,689286.9999,2306,8667,WILSON IMPERIAL CO,115 CHESTNUT ST,7648,LSRP,Active,C2,,1,Essex
591804,692332.0001,2307,8673,STAR FINISHING INC,470 484 RAYMOND BLVD,33595,LSRP,Active,C2,Ongoing,1,Essex
636259,748841.9999,2308,12231,TARANTO BUS CORP,170 S DEAN ST,2339,LSRP,Active,C2,Ongoing,1,Bergen
638108.9999,752265,2309,12237,EXXON 32245,11 DEMAREST AVE E,15266,RAP,Active - RAP,,Ongoing,0,Bergen
638073.9999,752088,2310,12243,SHELL SERVICE STATION,105 N DEAN ST & DEMAREST AVE,5249,RAP,Active - RAP,,Ongoing,0,Bergen
635352.0001,745327.0001,2311,12247,476 GRAND LLC,476 GRAND AVE & ROCKWOOD PL,8974,LSRP,Active,C2,Ongoing,1,Bergen
635280,744927.9999,2312,12249,LUKOIL #57295,501 GRAND AVE,7227,RAP,Active - RAP,,Ongoing,0,Bergen
601297,761998.9998,2313,12254,CAMEO CLEANERS,31-01 BROADWAY,G000060372,LSRP,Active,C2,,1,Bergen
635886.0001,751904,2314,12265,LUKOIL #57262,9 BENNETT RD,7226,RAP,Active - RAP,,Ongoing,0,Bergen
622825.9999,780445,2315,12276,AMOCO SERVICE STATION 937,161 KINDERKAMACK RD,1391,RAP,Active - RAP,,Ongoing,0,Bergen
637390,725791.0001,2316,12279,HI TECH,866 RIVER RD,26046,LSRP,Active,C2,,1,Bergen
638068,727014.9999,2317,12280,GRAND COVE MARINA (FORMER GULF SS ON SITE),989 RIVER RD,31495,LSRP,Active,C1,,1,Bergen
632563.1501,718959.8999,2318,12283,FAESY & BESTHOFF INC,143 OLD RIVER RD,G000003091,LSRP,Active,C2,,1,Bergen
609930.0001,721553,2319,12286,MEADOWLANDS SPORTS COMPLEX,50 RT 120,222673,RAP,Active - RAP,,Ongoing,0,Bergen
622266.0001,724998,2320,12289,VINCE LOMBARDI SERVICE AREA 13-S #80006831,NJ TPKE MM 116.0,13310,LSRP,Active,C2,Ongoing,1,Bergen
603455,727458,2321,12291,SCANCELLI PRINTS INC,190 VAN WINKLE ST,6121,RAP,Active - RAP,,,0,Bergen
606434.9999,727975,2322,12293,MATHESON TRI GAS INC,932 PATERSON PLANK RD,14490,RAP,Active - RAP,D,Ongoing,0,Bergen
602753,730407,2323,12297,EXXON SERVICE STATION 3-0093,370 PATERSON AVE,7794,LSRP,Active,C2,Ongoing,1,Bergen
606869,727669.9999,2324,12300,MEADOWLANDS PLATING & FINISHING INC,890 PATERSON PLANK RD,7738,LSRP,Active,C2,Ongoing,1,Bergen
605459.9999,725949.0001,2325,12306,GENERAL FOAM CORP,13 MANOR RD,3011,RAP,Active - RAP,,Ongoing,0,Bergen
604947.9999,724131.0001,2326,12307,US PRINTING INK CORPORATION,343 MURRAY HILL PWY,G000004017,LSRP,Active,B,,1,Bergen
601800.71,730538.7599,2327,12308,SUN CHEMICAL CORP US INK DIV,390 CENTRAL AVE,776392,LSRP,Active,C2,Ongoing,,Bergen
598843,732473.9998,2328,12310,STAR GLO INDUSTRIES INC,2 CARLTON AVE BLOCK 8 LOT 1,5914,LSRP,Active,C3,Ongoing,1,Bergen
604757,725182,2329,12311,BERLIN & JONES CO INC,2 E UNION AVE,32765,LSRP,Active,C2,,1,Bergen
596067,750467.9999,2330,12312,GSB GAS & GO LLC,68 RT 46 E,9228,LSRP,Active,C2,Ongoing,1,Bergen
599634.0001,757148,2331,12314,LJ & M LAPLACE,26 54 & 74 LELIARTS LN,2316,LSRP,Active,C3,Ongoing,1,Bergen
601691.9999,752292.9999,2332,12318,FUEL 4,609 MARKET ST,6730,LSRP,Active,C2,Ongoing,1,Bergen
598782.0001,750147.9999,2333,12323,EMPIRE OVERALL DRY CLEANERS,18 STEFANIC AVENUE,4235,LSRP,Active,C2,Ongoing,1,Bergen
598642.0001,754121.9999,2334,12324,KREISLER INDUSTRIAL CORPORATION,180 VAN RIPER AVE,G000001053,LSRP,Active,D,,1,Bergen
594021.0001,756639.0001,2335,12327,V & K FUEL,353 RIVER DR,1594,LSRP,Active,C2,Ongoing,1,Bergen
597748.9999,750628.9999,2336,12333,GETTY 56881,RTE 46 & MILL ST,1465,LSRP,Active,D,Ongoing,1,Bergen
600379.9999,754775.9999,2337,12335,300 MOLNER DR,300 MOLNAR DR,7230,RAP,Active - RAP,,Ongoing,0,Bergen
599914.0001,756742.9999,2338,12337,GRANT INDUSTRIES INCORPORATED,125 MAIN AVE,3426,PUB FUNDED,Active,C1,,,Bergen
596607.9999,753353.0001,2339,12338,PERRELLYS GARAGE,211 MARKET ST,26209,RAP,Active - RAP,,Ongoing,0,Bergen
596325.0001,760305,2340,12340,SPEEDWAY 3488,121 BROADWAY,9100,LSRP,Active,C2,Ongoing,1,Bergen
598206,760760,2341,12341,CONOCO,302 BROADWAY,3343,LSRP,Active,B,,1,Bergen
595531.0001,754898.9999,2342,12343,HANS FAMILY CLEANERS,46 GROVE ST,831133,LSRP,Active,C2,,3,Bergen
576400.0701,706507.83,2343,12888,FRANKIE'S AUTO REPAIR,157 HOFFMAN BLVD,21315,LSRP,Active,C1,,1,Essex
315558,333441,2344,12891,CBS RECORDS,440 N WOODBURY RD & LAMBS RD,7704,LSRP,Active,D,Ongoing,1,Gloucester
317235.9999,329513,2345,12892,US GAS 5 LLC,4 WOODBURY GLASSBORO RD S,11949,LSRP,Active,C2,Ongoing,1,Gloucester
317341,329708.9999,2346,12893,SHELL SERVICE STATION #138485,20 N WOODBURY RD & HOLLY AVE,7644,LSRP,Active,C2,Ongoing,1,Gloucester
394612,610025,2347,12895,FOUR SEASONS CLEANERS,40 RT 31,936060,PUB FUNDED,Active,C3,,2,Hunterdon
393349.9999,607039.0001,2348,12898,BLUE STAR GAS,282 RT 202/31 N,13326,LSRP,Active,C2,Ongoing,1,Hunterdon
506522.9999,605117,2349,12902,NEW SWIFT CLEANERS,101 PATERSON ST,2989,LSRP,Active,C2,,1,Middlesex
500651.9999,596352.0001,2350,12905,CLIFFORD DRY CLEANERS,933 LIVINGSTON AVE,282,LSRP,Active,C1,,1,Middlesex
500571.4101,596385.0899,2351,12905,WAWA FOOD MARKET #8435,933 LIVINGSTON AVE,965,LSRP,Active,C2,Ongoing,1,Middlesex
498324.9999,595660.9998,2352,12908,GARRY MANUFACTURING CO,1010 JERSEY AVE,18643,LSRP,Active,D,Ongoing,1,Middlesex
546785.0001,539369.9999,2353,12912,LUKOIL #57207,360 RT 9 N,6277,LSRP,Active,C2,Ongoing,1,Monmouth
546194,538997,2354,12913,TOWNE POINTE CLEANERS @ TOWNE POINTE SHOPPING,357 RT 9 S,293287,LSRP,Active,C2,Ongoing,1,Monmouth
548374.9999,531985.9999,2355,12916,PMG 8719,46 RT 9 N & RYAN RD,6329,LSRP,Active,C2,Ongoing,1,Monmouth
546775.1399,534982.8299,2356,12922,MANALAPAN SHELL,199 RT 9,5205,LSRP,Active,C2,Ongoing,1,Monmouth
522055,656346.9999,2357,12930,FANWOOD EXXON,2 SOUTH AVE,8981,LSRP,Active,C2,Ongoing,1,Union
523561,657826.9999,2358,12931,FANWOOD GAS LLC,185 SOUTH AVE,3317,LSRP,Active,C2,Ongoing,1,Union
502009.0001,600838,2359,12933,NEW BRUNSWICK PUBLIC WKS,400 JERSEY AVE,10725,LSRP,Active,C2,Ongoing,1,Middlesex
507985.2099,606353.01,2360,12942,JOHNSON & JOHNSON WORLD HEADQUARTERS,1 JOHNSON & JOHNSON PLAZA,14670,RAP,Active - RAP,,,0,Middlesex
508013.8299,604161.5101,2361,12944,PATEL CLEANERS INC FORMER,285 GEORGE ST,2236,RAP,Active - RAP,,Ongoing,0,Middlesex
503047,599274.9998,2362,12954,HERB CLARKS AUTO REPAIR,21 ELIZABETH ST,19109,,Active,C2,,0,Middlesex
505372.9999,606833.0001,2363,12956,NJ0174,127 EASTON AVE,3483,LSRP,Active,C2,Ongoing,1,Middlesex
497934,523112.9999,2364,12962,SUBURBAN TRAILS INC,1009 RT 33,19030,RAP,Active - RAP,,Ongoing,0,Middlesex
505089.9998,603014.9999,2365,12963,PSE&G-CENTRAL DISTRICT SYSTEMS,268 BALDWIN ST,4187,RAP,Active - RAP,,Ongoing,0,Middlesex
507257.0001,520907.0001,2366,12967,TRI STATE PETRO INC MONROE,843 RT 33 W,11831,LSRP,Active,C2,,1,Middlesex
510858.0001,558815,2367,12969,TARANTINO BROTHERS BODY SHOP,134 HELMETTA RD,31806,LSRP,Active,C2,,1,Middlesex
498766,522234,2368,12972,RACEWAY MONROE,992 RT 33 EAST,30171,LSRP,Active,C2,Ongoing,1,Middlesex
520495.9999,549832,2369,12973,NJ TRAINING SCHOOL FOR BOYS,1 STATE HOME RD,13859,LSRP,Active,C1,,1,Middlesex
334163.0002,728250.0001,2370,12980,STECKELS SHELL NJ 0061,633 WATER ST,4049,LSRP,Active,C2,,1,Warren
403413.0001,379801.0001,2371,14119,MEX 87,500 STOKES RD,14827,LSRP,Active,C2,Ongoing,1,Burlington
407223,413403.9999,2372,14121,ELECTRONIC PARTS SPECIALTY,COLES AVE,14499,PUB FUNDED,Active,D,,2,Burlington
435920.0001,477995.9999,2373,14127,BASOYA FUEL NJ0042,258 260 RT 130 N,7350,RAP,Active - RAP,,Ongoing,0,Burlington
623092.0001,784182.0001,2374,14136,WESTWOOD AMOCO,100 KINDERKAMACK RD,12567,LSRP,Active,D,Ongoing,1,Bergen
598589.9998,736653,2375,14139,WALLINGTON GAS INC,120 WALLINGTON AVE,20351,LSRP,Active,C2,Ongoing,1,Bergen
591519.6501,793738.4301,2376,14142,WALDWICK SUNOCO,64 CRESCENT AVE,9292,RAP,Active - RAP,,Ongoing,0,Bergen
626623.9999,742207.0001,2377,14147,SHELL SERVICE STATION,227 TEANECK & FORT LEE RDS,4721,RAP,Active - RAP,,Ongoing,0,Bergen
318628.5201,395516.0199,2378,14648,CAMDEN COGENERATION FACILITY,522 CHELTON AVE,23591,RAP,Active - RAP,C2,,0,Camden
319154,392796.0001,2379,14650,"CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES, L.P",600 MORGAN BLVD,27125,RAP,Active - RAP,D,Ongoing,1,Camden
331941,414903.0001,2380,14655,MOTIVA ENTERPRISES LLC,401 COVE RD,1532,LSRP,Active,C3,Ongoing,1,Camden
318121.0001,391817.0001,2381,14657,HOLT CARGO SYSTEMS INC,701 BROADWAY N,23373,RAP,Active - RAP,,,0,Camden
348695,379497.0001,2382,14659,VICTORY REFRIGERATION CO,110 WOODCREST RD,G000013168,LSRP,Active,C2,,1,Camden
321389.7901,403279.34,2383,14663,CAMPBELL SOUP COMPANY,ONE CAMPBELL PL,2473,RAP,Active - RAP,,Ongoing,0,Camden
324537.0001,405116,2384,14672,REMTECH ENVIRONMENTAL,1800 CARMAN ST,14271,LSRP,Active,C3,Ongoing,1,Camden
341638,421854,2385,14673,PENNSAUKEN SANITARY LANDFILL,9600 RIVER RD,11928,LSRP,Active,D,,2,Camden
315162.0001,400635.0001,2386,14675,GENSTAR GYPSUM PRODUCTS COMPANY,1101 S FRONT ST,G000005604,LSRP,Active,D,Ongoing,2,Camden
